,location_key,date,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_density,human_development_index,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
7746101,MX,2021-03-21,Mexico,1559.0,383.0,2243680.0,221902.0,5612291.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.481481,184.379,95.815,36.7,15.7
7746102,MX,2021-03-22,Mexico,5947.0,364.0,2249627.0,222266.0,5781359.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.198413,184.379,95.815,36.7,15.7
7746103,MX,2021-03-23,Mexico,5223.0,403.0,2254850.0,222669.0,5926967.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.82716,184.379,95.815,36.7,15.7
7746104,MX,2021-03-24,Mexico,4670.0,346.0,2259520.0,223015.0,6119298.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.833333,184.379,95.815,36.7,15.7
7746105,MX,2021-03-25,Mexico,4623.0,302.0,2264143.0,223317.0,6243886.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.722222,184.379,95.815,36.7,15.7
7746106,MX,2021-03-26,Mexico,4201.0,290.0,2268344.0,223607.0,6487170.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.944444,184.379,95.815,36.7,15.7
7746107,MX,2021-03-27,Mexico,2263.0,321.0,2270607.0,223928.0,6724789.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.125,184.379,95.815,36.7,15.7
7746108,MX,2021-03-28,Mexico,1328.0,358.0,2271935.0,224286.0,6852596.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.777778,184.379,95.815,36.7,15.7
7746109,MX,2021-03-29,Mexico,5317.0,340.0,2277252.0,224626.0,7018449.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.111111,184.379,95.815,36.7,15.7
7746110,MX,2021-03-30,Mexico,4462.0,322.0,2281714.0,224948.0,7404912.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.694444,184.379,95.815,36.7,15.7
7746111,MX,2021-03-31,Mexico,4046.0,320.0,2285760.0,225268.0,7851053.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.916667,184.379,95.815,36.7,15.7
7746112,MX,2021-04-01,Mexico,2096.0,302.0,2287856.0,225570.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,19.513889,184.379,95.815,36.7,15.7
7746113,MX,2021-04-02,Mexico,1706.0,310.0,2289562.0,225880.0,8644446.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,17.041667,184.379,95.815,36.7,15.7
7746114,MX,2021-04-03,Mexico,1617.0,306.0,2291179.0,226186.0,8987190.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,17.680556,184.379,95.815,36.7,15.7
7746115,MX,2021-04-04,Mexico,1434.0,272.0,2292613.0,226458.0,9036000.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.208333,184.379,95.815,36.7,15.7
7746116,MX,2021-04-05,Mexico,5561.0,315.0,2298174.0,226773.0,9287405.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.805556,184.379,95.815,36.7,15.7
7746117,MX,2021-04-06,Mexico,4658.0,279.0,2302832.0,227052.0,9675517.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.930556,184.379,95.815,36.7,15.7
7746118,MX,2021-04-07,Mexico,4425.0,312.0,2307257.0,227364.0,10089420.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.777778,184.379,95.815,36.7,15.7
7746119,MX,2021-04-08,Mexico,4253.0,293.0,2311510.0,227657.0,10642873.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.013889,184.379,95.815,36.7,15.7
7746120,MX,2021-04-09,Mexico,4063.0,283.0,2315573.0,227940.0,10984869.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.5,184.379,95.815,36.7,15.7
7746121,MX,2021-04-10,Mexico,2231.0,279.0,2317804.0,228219.0,11204183.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.301587,184.379,95.815,36.7,15.7
7746122,MX,2021-04-11,Mexico,1210.0,273.0,2319014.0,228492.0,11395137.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.444444,184.379,95.815,36.7,15.7
7746123,MX,2021-04-12,Mexico,5099.0,261.0,2324113.0,228753.0,11703164.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.436508,184.379,95.815,36.7,15.7
7746124,MX,2021-04-13,Mexico,4257.0,298.0,2328370.0,229051.0,12407625.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.666667,184.379,95.815,36.7,15.7
7746125,MX,2021-04-14,Mexico,3853.0,275.0,2332223.0,229326.0,12912963.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.024691,184.379,95.815,36.7,15.7
7746126,MX,2021-04-15,Mexico,3783.0,283.0,2336006.0,229609.0,13421708.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.530864,184.379,95.815,36.7,15.7
7746127,MX,2021-04-16,Mexico,3334.0,254.0,2339340.0,229863.0,13978181.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.777778,184.379,95.815,36.7,15.7
7746128,MX,2021-04-17,Mexico,1690.0,264.0,2341030.0,230127.0,14240830.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.579365,184.379,95.815,36.7,15.7
7746129,MX,2021-04-18,Mexico,1101.0,212.0,2342131.0,230339.0,14368074.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.472222,184.379,95.815,36.7,15.7
7746130,MX,2021-04-19,Mexico,4350.0,234.0,2346481.0,230573.0,14571509.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,19.601852,184.379,95.815,36.7,15.7
7746131,MX,2021-04-20,Mexico,3667.0,255.0,2350148.0,230828.0,15003610.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.531746,184.379,95.815,36.7,15.7
7746132,MX,2021-04-21,Mexico,3639.0,231.0,2353787.0,231059.0,15477517.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.444444,184.379,95.815,36.7,15.7
7746133,MX,2021-04-22,Mexico,3287.0,206.0,2357074.0,231265.0,15874809.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.333333,184.379,95.815,36.7,15.7
7746134,MX,2021-04-23,Mexico,3191.0,209.0,2360265.0,231474.0,16214484.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.901235,184.379,95.815,36.7,15.7
7746135,MX,2021-04-24,Mexico,1748.0,211.0,2362013.0,231685.0,16410034.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.126984,184.379,95.815,36.7,15.7
7746136,MX,2021-04-25,Mexico,1072.0,201.0,2363085.0,231886.0,16501739.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.208333,184.379,95.815,36.7,15.7
7746137,MX,2021-04-26,Mexico,3996.0,218.0,2367081.0,232104.0,16687189.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.12037,184.379,95.815,36.7,15.7
7746138,MX,2021-04-27,Mexico,3460.0,199.0,2370541.0,232303.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.645833,184.379,95.815,36.7,15.7
7746139,MX,2021-04-28,Mexico,3184.0,199.0,2373725.0,232502.0,17357993.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.145833,184.379,95.815,36.7,15.7
7746140,MX,2021-04-29,Mexico,2981.0,211.0,2376706.0,232713.0,17718806.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.597222,184.379,95.815,36.7,15.7
7746141,MX,2021-04-30,Mexico,2701.0,161.0,2379407.0,232874.0,18080005.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.222222,184.379,95.815,36.7,15.7
7746142,MX,2021-05-01,Mexico,1002.0,178.0,2380409.0,233052.0,18326726.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.472222,184.379,95.815,36.7,15.7
7746143,MX,2021-05-02,Mexico,956.0,192.0,2381365.0,233244.0,18471669.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.388889,184.379,95.815,36.7,15.7
7746144,MX,2021-05-03,Mexico,3440.0,170.0,2384805.0,233414.0,18827623.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.855556,184.379,95.815,36.7,15.7
7746145,MX,2021-05-04,Mexico,2905.0,158.0,2387710.0,233572.0,19340234.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.769841,184.379,95.815,36.7,15.7
7746146,MX,2021-05-05,Mexico,2591.0,178.0,2390301.0,233750.0,19951121.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.159722,184.379,95.815,36.7,15.7
7746147,MX,2021-05-06,Mexico,2779.0,154.0,2393080.0,233904.0,20540830.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.787037,184.379,95.815,36.7,15.7
7746148,MX,2021-05-07,Mexico,2502.0,134.0,2395582.0,234038.0,21008618.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.395833,184.379,95.815,36.7,15.7
7746149,MX,2021-05-08,Mexico,1280.0,134.0,2396862.0,234172.0,21228359.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.481481,184.379,95.815,36.7,15.7
7746150,MX,2021-05-09,Mexico,782.0,151.0,2397644.0,234323.0,21300414.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.592593,184.379,95.815,36.7,15.7
7746151,MX,2021-05-10,Mexico,1731.0,167.0,2399375.0,234490.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.833333,184.379,95.815,36.7,15.7
7746152,MX,2021-05-11,Mexico,3199.0,128.0,2402574.0,234618.0,21589272.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.458333,184.379,95.815,36.7,15.7
7746153,MX,2021-05-12,Mexico,2635.0,139.0,2405209.0,234757.0,21986456.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.0,184.379,95.815,36.7,15.7
7746154,MX,2021-05-13,Mexico,2374.0,112.0,2407583.0,234869.0,22413285.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.524691,184.379,95.815,36.7,15.7
7746155,MX,2021-05-14,Mexico,2481.0,132.0,2410064.0,235001.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.611111,184.379,95.815,36.7,15.7
7746156,MX,2021-05-15,Mexico,1212.0,110.0,2411276.0,235111.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.083333,184.379,95.815,36.7,15.7
7746157,MX,2021-05-16,Mexico,773.0,126.0,2412049.0,235237.0,23168462.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.435185,184.379,95.815,36.7,15.7
7746158,MX,2021-05-17,Mexico,2894.0,133.0,2414943.0,235370.0,23301884.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.324074,184.379,95.815,36.7,15.7
7746159,MX,2021-05-18,Mexico,2581.0,133.0,2417524.0,235503.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.201389,184.379,95.815,36.7,15.7
7746160,MX,2021-05-19,Mexico,2489.0,118.0,2420013.0,235621.0,24223297.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.784722,184.379,95.815,36.7,15.7
7746161,MX,2021-05-20,Mexico,2413.0,102.0,2422426.0,235723.0,24988066.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.111111,184.379,95.815,36.7,15.7
7746162,MX,2021-05-21,Mexico,2388.0,105.0,2424814.0,235828.0,25626413.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.722222,184.379,95.815,36.7,15.7
7746163,MX,2021-05-22,Mexico,1150.0,86.0,2425964.0,235914.0,26148948.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.296296,184.379,95.815,36.7,15.7
7746164,MX,2021-05-23,Mexico,799.0,125.0,2426763.0,236039.0,26478866.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.972222,184.379,95.815,36.7,15.7
7746165,MX,2021-05-24,Mexico,2956.0,115.0,2429719.0,236154.0,26655760.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.62037,184.379,95.815,36.7,15.7
7746166,MX,2021-05-25,Mexico,2717.0,112.0,2432436.0,236266.0,26953788.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.462963,184.379,95.815,36.7,15.7
7746167,MX,2021-05-26,Mexico,2634.0,98.0,2435070.0,236364.0,27709853.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,25.4375,184.379,95.815,36.7,15.7
7746168,MX,2021-05-27,Mexico,2558.0,108.0,2437628.0,236472.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,26.381944,184.379,95.815,36.7,15.7
7746169,MX,2021-05-28,Mexico,2499.0,102.0,2440127.0,236574.0,29239997.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,26.430556,184.379,95.815,36.7,15.7
7746170,MX,2021-05-29,Mexico,1139.0,96.0,2441266.0,236670.0,29861331.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,25.37963,184.379,95.815,36.7,15.7
7746171,MX,2021-05-30,Mexico,932.0,96.0,2442198.0,236766.0,30293682.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.634921,184.379,95.815,36.7,15.7
7746172,MX,2021-05-31,Mexico,3080.0,112.0,2445278.0,236878.0,30477703.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.9,184.379,95.815,36.7,15.7
7746173,MX,2021-06-01,Mexico,2808.0,98.0,2448086.0,236976.0,30990908.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.458333,184.379,95.815,36.7,15.7
7746174,MX,2021-06-02,Mexico,2812.0,93.0,2450898.0,237069.0,31811931.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.541667,184.379,95.815,36.7,15.7
7746175,MX,2021-06-03,Mexico,2655.0,69.0,2453553.0,237138.0,32874857.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,17.9375,184.379,95.815,36.7,15.7
7746176,MX,2021-06-04,Mexico,2767.0,90.0,2456320.0,237228.0,33779982.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.936508,184.379,95.815,36.7,15.7
7746177,MX,2021-06-05,Mexico,1350.0,105.0,2457670.0,237333.0,34457602.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.805556,184.379,95.815,36.7,15.7
7746178,MX,2021-06-06,Mexico,843.0,89.0,2458513.0,237422.0,80829640.92383292,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.175926,184.379,95.815,36.7,15.7
7746179,MX,2021-06-07,Mexico,3683.0,105.0,2462196.0,237527.0,34658545.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.833333,184.379,95.815,36.7,15.7
7746180,MX,2021-06-08,Mexico,3589.0,108.0,2465785.0,237635.0,35166248.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,25.881944,184.379,95.815,36.7,15.7
7746181,MX,2021-06-09,Mexico,3389.0,96.0,2469174.0,237731.0,36164011.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,25.527778,184.379,95.815,36.7,15.7
7746182,MX,2021-06-10,Mexico,3308.0,88.0,2472482.0,237819.0,36430953.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,24.493056,184.379,95.815,36.7,15.7
7746183,MX,2021-06-11,Mexico,3289.0,117.0,2475771.0,237936.0,36983641.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,23.097222,184.379,95.815,36.7,15.7
7746184,MX,2021-06-12,Mexico,1710.0,79.0,2477481.0,238015.0,37294959.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.833333,184.379,95.815,36.7,15.7
7746185,MX,2021-06-13,Mexico,1095.0,85.0,2478576.0,238100.0,37521976.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,19.675926,184.379,95.815,36.7,15.7
7746186,MX,2021-06-14,Mexico,4217.0,105.0,2482793.0,238205.0,37803462.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.388889,184.379,95.815,36.7,15.7
7746187,MX,2021-06-15,Mexico,3877.0,104.0,2486670.0,238309.0,38248562.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.484127,184.379,95.815,36.7,15.7
7746188,MX,2021-06-16,Mexico,3937.0,104.0,2490607.0,238413.0,38633462.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,22.625,184.379,95.815,36.7,15.7
7746189,MX,2021-06-17,Mexico,3970.0,107.0,2494577.0,238520.0,39153336.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.673611,184.379,95.815,36.7,15.7
7746190,MX,2021-06-18,Mexico,3973.0,102.0,2498550.0,238622.0,39623088.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,19.881944,184.379,95.815,36.7,15.7
7746191,MX,2021-06-19,Mexico,2064.0,95.0,2500614.0,238717.0,40031327.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,19.0,184.379,95.815,36.7,15.7
7746192,MX,2021-06-20,Mexico,1272.0,125.0,2501886.0,238842.0,40227974.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,18.791667,184.379,95.815,36.7,15.7
7746193,MX,2021-06-21,Mexico,5314.0,119.0,2507200.0,238961.0,40700954.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.513889,184.379,95.815,36.7,15.7
7746194,MX,2021-06-22,Mexico,5178.0,107.0,2512378.0,239068.0,41368066.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.769841,184.379,95.815,36.7,15.7
7746195,MX,2021-06-23,Mexico,5344.0,107.0,2517722.0,239175.0,42155839.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,20.694444,184.379,95.815,36.7,15.7
7746196,MX,2021-06-24,Mexico,5343.0,101.0,2523065.0,239276.0,42791467.0,110991953.0,66.325,0.756,16763785.0,12937956.0,8959656.0,5433731.0,3119417.0,1502231.0,1258286717124.0,9863.0,11.0,2.3961,2.3827,21.090278,184.379,95.815,36.7,15.7
